Country,StateName,StateCode,Year,Month,Date,City,Station,AQI_avg,AQI_max,AQI_min,AQI_count
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",03-11-2020,Tribeni,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",03-11-2020,Uluberia,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Amtala,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Baharampur,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Balurghat,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Bankura,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Barasat,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Bardhaman,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Barrckpore,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Baruipur,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Bolpur,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Chinsura,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Coochbihar,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Dankuni,Satisfactory,68,68,68,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Darjeeling,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Ghatal,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Jalpaiguri,Moderate,104,104,104,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Kalyani,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Kharagpur,Moderate,145,145,145,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Krishnanagar,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Malda,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Medinipur,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Purulia,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Raigunj,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Rampurhat,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Ranaghat,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Raniganj,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Rishra,Satisfactory,70,70,70,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Sankrail,Moderate,130,130,130,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Suri,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Tamluk,Moderate,127,127,127,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Tribeni,Satisfactory,64,64,64,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",04-11-2020,Uluberia,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Amtala,Satisfactory,64,64,64,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Baharampur,Satisfactory,67,67,67,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Balurghat,Moderate,114,114,114,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Bankura,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Barasat,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Bardhaman,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Barrckpore,Satisfactory,66,66,66,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Baruipur,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Bolpur,Satisfactory,77,77,77,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Chinsura,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Coochbihar,Moderate,109,109,109,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Dankuni,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Darjeeling,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Ghatal,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Jalpaiguri,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Kalyani,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Kharagpur,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Krishnanagar,Satisfactory,69,69,69,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Malda,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Medinipur,Moderate,115,115,115,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Purulia,Satisfactory,73,73,73,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Raigunj,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Rampurhat,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Ranaghat,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Raniganj,Moderate,102,102,102,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Rishra,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Sankrail,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Suri,Satisfactory,80,80,80,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Tamluk,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Tribeni,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Uluberia,Moderate,135,135,135,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Amtala,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Baharampur,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Balurghat,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Bankura,Satisfactory,81,81,81,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Barasat,Satisfactory,76,76,76,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Bardhaman,Satisfactory,81,81,81,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Barrckpore,Satisfactory,69,69,69,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Baruipur,Satisfactory,97,97,97,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Bolpur,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Chinsura,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Coochbihar,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Dankuni,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Darjeeling,Satisfactory,63,63,63,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Ghatal,Moderate,147,147,147,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Jalpaiguri,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Kalyani,Satisfactory,77,77,77,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Kharagpur,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Krishnanagar,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Malda,Moderate,120,120,120,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Medinipur,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Purulia,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Raigunj,Moderate,110,110,110,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Rampurhat,Satisfactory,82,82,82,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Ranaghat,Satisfactory,71,71,71,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Raniganj,Moderate,103,103,103,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Rishra,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Sankrail,Moderate,138,138,138,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Suri,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Tamluk,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Tribeni,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Uluberia,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Amtala,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Baharampur,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Balurghat,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Bankura,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Barasat,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Bardhaman,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Barrckpore,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Baruipur,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Bolpur,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Chinsura,Satisfactory,70,70,70,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Coochbihar,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Dankuni,Satisfactory,67,67,67,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Darjeeling,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Ghatal,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Jalpaiguri,Moderate,113,113,113,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Kalyani,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Kharagpur,Moderate,150,150,150,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Krishnanagar,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Malda,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Medinipur,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Purulia,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Raigunj,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Rampurhat,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Ranaghat,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Raniganj,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Rishra,Satisfactory,76,76,76,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Sankrail,Moderate,140,140,140,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Suri,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Tamluk,Moderate,133,133,133,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Tribeni,Satisfactory,70,70,70,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Uluberia,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Amtala,Satisfactory,68,68,68,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Baharampur,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Balurghat,Moderate,111,111,111,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Bankura,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Barasat,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Bardhaman,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Barrckpore,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Baruipur,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Bolpur,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Chinsura,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Coochbihar,Moderate,113,113,113,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Dankuni,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Darjeeling,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Ghatal,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Jalpaiguri,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Kalyani,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Kharagpur,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Krishnanagar,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Malda,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Medinipur,Moderate,101,101,101,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Purulia,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Raigunj,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Rampurhat,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Ranaghat,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Raniganj,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Rishra,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Sankrail,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Suri,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Tamluk,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Tribeni,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Uluberia,Moderate,129,129,129,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Amtala,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Baharampur,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Balurghat,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Bankura,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Barasat,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Bardhaman,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Barrckpore,Satisfactory,69,69,69,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Baruipur,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Bolpur,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Chinsura,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Coochbihar,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Dankuni,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Darjeeling,Satisfactory,58,58,58,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Ghatal,Moderate,139,139,139,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Jalpaiguri,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Kalyani,Satisfactory,82,82,82,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Kharagpur,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Krishnanagar,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Malda,Moderate,125,125,125,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Medinipur,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Purulia,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Raigunj,Moderate,119,119,119,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Rampurhat,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Ranaghat,Satisfactory,69,69,69,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Raniganj,Moderate,106,106,106,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Rishra,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Sankrail,Moderate,117,117,117,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Suri,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Tamluk,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Tribeni,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Uluberia,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Amtala,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Baharampur,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Balurghat,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Bankura,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Barasat,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Bardhaman,Satisfactory,84,84,84,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Barrckpore,Satisfactory,71,71,71,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Baruipur,Moderate,111,111,111,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Bolpur,Satisfactory,79,79,79,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Chinsura,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Coochbihar,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Dankuni,Satisfactory,66,66,66,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Darjeeling,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Ghatal,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Jalpaiguri,Satisfactory,93,93,93,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Kalyani,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Kharagpur,Moderate,133,133,133,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Krishnanagar,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Malda,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Medinipur,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Purulia,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Raigunj,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Rampurhat,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Ranaghat,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Raniganj,Moderate,103,103,103,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Rishra,Satisfactory,79,79,79,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Sankrail,Moderate,135,135,135,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Suri,Satisfactory,81,81,81,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Tamluk,Moderate,141,141,141,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Tribeni,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Uluberia,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",11-11-2020,Amtala,Satisfactory,70,70,70,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",11-11-2020,Baharampur,Satisfactory,71,71,71,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",11-11-2020,Balurghat,Moderate,124,124,124,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",11-11-2020,Bankura,Satisfactory,82,82,82,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",11-11-2020,Barasat,Satisfactory,77,77,77,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",11-11-2020,Bardhaman,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",11-11-2020,Barrckpore,Satisfactory,70,70,70,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",11-11-2020,Baruipur,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",11-11-2020,Bolpur,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",11-11-2020,Chinsura,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",11-11-2020,Coochbihar,Moderate,110,110,110,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",11-11-2020,Dankuni,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",11-11-2020,Darjeeling,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",11-11-2020,Ghatal,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",11-11-2020,Jalpaiguri,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",11-11-2020,Kalyani,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",11-11-2020,Kharagpur,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",11-11-2020,Krishnanagar,Satisfactory,73,73,73,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",11-11-2020,Malda,,,,,0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",11-11-2020,Medinipur,Moderate,112,112,112,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",11-11-2020,Purulia,Satisfactory,79,79,79,1
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020","November, 2020",11-11-2020,Raigunj,,,,,0
